"Participant_ID","Accuracy","AccuracyAtLeast75","AccuracyAtLeast90","Age","Sex","Education","Trial","Cue","Flanker","RT","Visual_Acuity"
372,1,1,1,65,"Female",9,80,"NOCUE","CONGRUENT",528,NA
372,1,1,1,65,"Female",9,43,"SPATIAL","CONGRUENT",711,NA
372,1,1,1,65,"Female",9,14,"DOUBLE","INCONGRUENT",718,NA
372,1,1,1,65,"Female",9,2,"NOCUE","CONGRUENT",642,NA
372,1,1,1,65,"Female",9,28,"DOUBLE","CONGRUENT",577,NA
372,1,1,1,65,"Female",9,19,"CENTRAL","INCONGRUENT",463,NA
372,1,1,1,65,"Female",9,44,"NOCUE","CONGRUENT",576,NA
373,1,1,1,62,"Female",12,45,"NOCUE","CONGRUENT",577,0.9
373,1,1,1,62,"Female",12,21,"CENTRAL","CONGRUENT",660,0.9
373,1,1,1,62,"Female",12,29,"DOUBLE","CONGRUENT",629,0.9
373,1,1,1,62,"Female",12,77,"DOUBLE","CONGRUENT",583,0.9
373,1,1,1,62,"Female",12,71,"NOCUE","CONGRUENT",594,0.9
373,1,1,1,62,"Female",12,92,"DOUBLE","INCONGRUENT",474,0.9
373,1,1,1,62,"Female",12,20,"DOUBLE","INCONGRUENT",723,0.9
373,1,1,1,62,"Female",12,56,"SPATIAL","INCONGRUENT",548,0.9
373,1,1,1,62,"Female",12,6,"SPATIAL","INCONGRUENT",639,0.9
373,1,1,1,62,"Female",12,14,"NOCUE","INCONGRUENT",729,0.9
373,1,1,1,62,"Female",12,16,"SPATIAL","INCONGRUENT",692,0.9
373,1,1,1,62,"Female",12,57,"CENTRAL","CONGRUENT",476,0.9
373,1,1,1,62,"Female",12,35,"CENTRAL","INCONGRUENT",593,0.9
373,1,1,1,62,"Female",12,18,"NOCUE","CONGRUENT",623,0.9
373,1,1,1,62,"Female",12,55,"NOCUE","INCONGRUENT",754,0.9
373,1,1,1,62,"Female",12,58,"NOCUE","INCONGRUENT",545,0.9
373,1,1,1,62,"Female",12,42,"DOUBLE","CONGRUENT",519,0.9
373,1,1,1,62,"Female",12,40,"DOUBLE","INCONGRUENT",497,0.9
373,1,1,1,62,"Female",12,90,"SPATIAL","CONGRUENT",552,0.9
373,1,1,1,62,"Female",12,52,"CENTRAL","INCONGRUENT",617,0.9
373,1,1,1,62,"Female",12,31,"NOCUE","CONGRUENT",518,0.9
373,1,1,1,62,"Female",12,47,"SPATIAL","CONGRUENT",606,0.9
373,1,1,1,62,"Female",12,80,"DOUBLE","INCONGRUENT",590,0.9
373,1,1,1,62,"Female",12,24,"NOCUE","INCONGRUENT",520,0.9
373,1,1,1,62,"Female",12,10,"CENTRAL","INCONGRUENT",386,0.9
373,1,1,1,62,"Female",12,65,"NOCUE","CONGRUENT",681,0.9
373,1,1,1,62,"Female",12,7,"CENTRAL","INCONGRUENT",457,0.9
373,1,1,1,62,"Female",12,74,"SPATIAL","CONGRUENT",515,0.9
373,1,1,1,62,"Female",12,5,"NOCUE","INCONGRUENT",725,0.9
373,1,1,1,62,"Female",12,87,"SPATIAL","CONGRUENT",634,0.9
373,1,1,1,62,"Female",12,72,"CENTRAL","CONGRUENT",696,0.9
373,1,1,1,62,"Female",12,11,"SPATIAL","INCONGRUENT",849,0.9
373,1,1,1,62,"Female",12,53,"CENTRAL","INCONGRUENT",822,0.9
373,1,1,1,62,"Female",12,86,"SPATIAL","CONGRUENT",441,0.9
373,1,1,1,62,"Female",12,33,"CENTRAL","INCONGRUENT",599,0.9
373,1,1,1,62,"Female",12,84,"NOCUE","INCONGRUENT",588,0.9
373,1,1,1,62,"Female",12,49,"DOUBLE","INCONGRUENT",533,0.9
373,1,1,1,62,"Female",12,4,"NOCUE","CONGRUENT",515,0.9
373,1,1,1,62,"Female",12,17,"NOCUE","INCONGRUENT",1009,0.9
373,1,1,1,62,"Female",12,27,"CENTRAL","CONGRUENT",583,0.9
373,1,1,1,62,"Female",12,12,"SPATIAL","INCONGRUENT",911,0.9
373,1,1,1,62,"Female",12,23,"DOUBLE","INCONGRUENT",1164,0.9
373,1,1,1,62,"Female",12,68,"SPATIAL","CONGRUENT",598,0.9
373,1,1,1,62,"Female",12,94,"NOCUE","CONGRUENT",486,0.9
373,1,1,1,62,"Female",12,70,"DOUBLE","CONGRUENT",521,0.9
373,1,1,1,62,"Female",12,51,"NOCUE","CONGRUENT",743,0.9
373,1,1,1,62,"Female",12,25,"SPATIAL","CONGRUENT",444,0.9
373,1,1,1,62,"Female",12,39,"DOUBLE","CONGRUENT",513,0.9
373,1,1,1,62,"Female",12,69,"DOUBLE","CONGRUENT",599,0.9
373,1,1,1,62,"Female",12,54,"SPATIAL","INCONGRUENT",664,0.9
373,1,1,1,62,"Female",12,26,"DOUBLE","INCONGRUENT",820,0.9
373,1,1,1,62,"Female",12,85,"SPATIAL","INCONGRUENT",492,0.9
373,1,1,1,62,"Female",12,82,"DOUBLE","CONGRUENT",611,0.9
373,1,1,1,62,"Female",12,76,"NOCUE","CONGRUENT",672,0.9
373,1,1,1,62,"Female",12,79,"CENTRAL","CONGRUENT",573,0.9
373,1,1,1,62,"Female",12,83,"NOCUE","INCONGRUENT",622,0.9
373,1,1,1,62,"Female",12,44,"DOUBLE","CONGRUENT",633,0.9
373,1,1,1,62,"Female",12,2,"NOCUE","CONGRUENT",395,0.9
373,1,1,1,62,"Female",12,93,"DOUBLE","INCONGRUENT",636,0.9
373,1,1,1,62,"Female",12,61,"SPATIAL","INCONGRUENT",626,0.9
373,1,1,1,62,"Female",12,3,"CENTRAL","INCONGRUENT",707,0.9
373,1,1,1,62,"Female",12,73,"SPATIAL","INCONGRUENT",532,0.9
373,1,1,1,62,"Female",12,41,"SPATIAL","INCONGRUENT",368,0.9
373,1,1,1,62,"Female",12,37,"SPATIAL","CONGRUENT",643,0.9
373,1,1,1,62,"Female",12,32,"SPATIAL","CONGRUENT",544,0.9
373,1,1,1,62,"Female",12,95,"DOUBLE","INCONGRUENT",700,0.9
373,1,1,1,62,"Female",12,63,"NOCUE","INCONGRUENT",640,0.9
373,1,1,1,62,"Female",12,91,"SPATIAL","CONGRUENT",564,0.9
373,1,1,1,62,"Female",12,89,"NOCUE","CONGRUENT",446,0.9
373,1,1,1,62,"Female",12,9,"DOUBLE","CONGRUENT",496,0.9
373,1,1,1,62,"Female",12,19,"CENTRAL","INCONGRUENT",599,0.9
373,1,1,1,62,"Female",12,62,"NOCUE","CONGRUENT",719,0.9
373,1,1,1,62,"Female",12,34,"SPATIAL","INCONGRUENT",584,0.9
373,1,1,1,62,"Female",12,48,"NOCUE","INCONGRUENT",688,0.9
373,1,1,1,62,"Female",12,81,"NOCUE","INCONGRUENT",732,0.9
373,1,1,1,62,"Female",12,1,"CENTRAL","CONGRUENT",628,0.9
373,1,1,1,62,"Female",12,13,"DOUBLE","INCONGRUENT",834,0.9
373,1,1,1,62,"Female",12,46,"SPATIAL","CONGRUENT",626,0.9
373,1,1,1,62,"Female",12,43,"CENTRAL","INCONGRUENT",675,0.9
373,1,1,1,62,"Female",12,38,"DOUBLE","CONGRUENT",488,0.9
373,1,1,1,62,"Female",12,60,"CENTRAL","CONGRUENT",439,0.9
373,1,1,1,62,"Female",12,30,"SPATIAL","INCONGRUENT",576,0.9
373,1,1,1,62,"Female",12,8,"CENTRAL","CONGRUENT",562,0.9
373,1,1,1,62,"Female",12,67,"CENTRAL","CONGRUENT",736,0.9
373,1,1,1,62,"Female",12,28,"DOUBLE","INCONGRUENT",680,0.9
373,1,1,1,62,"Female",12,59,"CENTRAL","CONGRUENT",573,0.9
373,1,1,1,62,"Female",12,66,"DOUBLE","CONGRUENT",728,0.9
373,1,1,1,62,"Female",12,64,"NOCUE","INCONGRUENT",519,0.9
373,1,1,1,62,"Female",12,78,"CENTRAL","INCONGRUENT",846,0.9
373,0,1,1,62,"Female",12,15,"CENTRAL","INCONGRUENT",NA,0.9
373,1,1,1,62,"Female",12,96,"CENTRAL","CONGRUENT",512,0.9
373,1,1,1,62,"Female",12,22,"CENTRAL","CONGRUENT",646,0.9
373,1,1,1,62,"Female",12,36,"SPATIAL","CONGRUENT",397,0.9
373,1,1,1,62,"Female",12,75,"DOUBLE","CONGRUENT",621,0.9
373,1,1,1,62,"Female",12,50,"CENTRAL","INCONGRUENT",718,0.9
373,1,1,1,62,"Female",12,88,"DOUBLE","INCONGRUENT",534,0.9
374,1,1,1,61,"Male",9,13,"CENTRAL","CONGRUENT",753,NA
374,1,1,1,61,"Male",9,87,"NOCUE","INCONGRUENT",848,NA
374,1,1,1,61,"Male",9,47,"CENTRAL","INCONGRUENT",457,NA
374,1,1,1,61,"Male",9,91,"DOUBLE","INCONGRUENT",590,NA
374,1,1,1,61,"Male",9,70,"NOCUE","CONGRUENT",538,NA
374,1,1,1,61,"Male",9,35,"SPATIAL","INCONGRUENT",899,NA
374,1,1,1,61,"Male",9,33,"DOUBLE","CONGRUENT",499,NA
374,1,1,1,61,"Male",9,46,"NOCUE","INCONGRUENT",735,NA
374,1,1,1,61,"Male",9,34,"DOUBLE","CONGRUENT",545,NA
374,1,1,1,61,"Male",9,9,"CENTRAL","CONGRUENT",772,NA
374,1,1,1,61,"Male",9,11,"SPATIAL","INCONGRUENT",786,NA
374,1,1,1,61,"Male",9,86,"CENTRAL","INCONGRUENT",504,NA
374,1,1,1,61,"Male",9,84,"NOCUE","INCONGRUENT",656,NA
374,1,1,1,61,"Male",9,68,"CENTRAL","INCONGRUENT",832,NA
374,1,1,1,61,"Male",9,83,"CENTRAL","INCONGRUENT",761,NA
374,1,1,1,61,"Male",9,10,"NOCUE","INCONGRUENT",841,NA
374,1,1,1,61,"Male",9,44,"CENTRAL","INCONGRUENT",814,NA
374,1,1,1,61,"Male",9,42,"DOUBLE","CONGRUENT",720,NA
374,1,1,1,61,"Male",9,12,"SPATIAL","INCONGRUENT",864,NA
374,1,1,1,61,"Male",9,78,"SPATIAL","INCONGRUENT",799,NA
374,1,1,1,61,"Male",9,79,"NOCUE","CONGRUENT",718,NA
374,1,1,1,61,"Male",9,80,"SPATIAL","CONGRUENT",634,NA
374,1,1,1,61,"Male",9,69,"CENTRAL","INCONGRUENT",776,NA
374,1,1,1,61,"Male",9,45,"SPATIAL","CONGRUENT",766,NA
374,1,1,1,61,"Male",9,85,"DOUBLE","CONGRUENT",632,NA
374,1,1,1,61,"Male",9,7,"DOUBLE","INCONGRUENT",981,NA
374,1,1,1,61,"Male",9,6,"SPATIAL","CONGRUENT",870,NA
374,1,1,1,61,"Male",9,43,"CENTRAL","CONGRUENT",674,NA
374,1,1,1,61,"Male",9,64,"SPATIAL","CONGRUENT",673,NA
374,1,1,1,61,"Male",9,59,"SPATIAL","CONGRUENT",526,NA
374,1,1,1,61,"Male",9,53,"SPATIAL","INCONGRUENT",570,NA
374,1,1,1,61,"Male",9,93,"DOUBLE","CONGRUENT",702,NA
374,1,1,1,61,"Male",9,18,"NOCUE","CONGRUENT",482,NA
374,1,1,1,61,"Male",9,94,"NOCUE","INCONGRUENT",852,NA
374,1,1,1,61,"Male",9,63,"CENTRAL","INCONGRUENT",759,NA
374,1,1,1,61,"Male",9,30,"CENTRAL","CONGRUENT",681,NA
374,1,1,1,61,"Male",9,27,"DOUBLE","CONGRUENT",583,NA
374,1,1,1,61,"Male",9,65,"DOUBLE","CONGRUENT",709,NA
374,1,1,1,61,"Male",9,22,"DOUBLE","CONGRUENT",821,NA
374,1,1,1,61,"Male",9,52,"NOCUE","INCONGRUENT",659,NA
374,1,1,1,61,"Male",9,39,"SPATIAL","INCONGRUENT",713,NA
374,1,1,1,61,"Male",9,49,"CENTRAL","INCONGRUENT",788,NA
374,1,1,1,61,"Male",9,48,"SPATIAL","CONGRUENT",540,NA
374,1,1,1,61,"Male",9,75,"NOCUE","INCONGRUENT",1074,NA
374,1,1,1,61,"Male",9,26,"SPATIAL","INCONGRUENT",842,NA
374,1,1,1,61,"Male",9,32,"NOCUE","CONGRUENT",582,NA
374,1,1,1,61,"Male",9,5,"CENTRAL","INCONGRUENT",873,NA
374,1,1,1,61,"Male",9,81,"NOCUE","INCONGRUENT",596,NA
374,1,1,1,61,"Male",9,76,"NOCUE","CONGRUENT",668,NA
374,1,1,1,61,"Male",9,4,"SPATIAL","CONGRUENT",602,NA
374,1,1,1,61,"Male",9,24,"CENTRAL","CONGRUENT",618,NA
374,1,1,1,61,"Male",9,54,"NOCUE","CONGRUENT",522,NA
374,1,1,1,61,"Male",9,25,"SPATIAL","INCONGRUENT",728,NA
374,1,1,1,61,"Male",9,92,"CENTRAL","CONGRUENT",624,NA
374,1,1,1,61,"Male",9,14,"DOUBLE","INCONGRUENT",624,NA
374,1,1,1,61,"Male",9,74,"CENTRAL","CONGRUENT",614,NA
374,1,1,1,61,"Male",9,3,"NOCUE","INCONGRUENT",971,NA
374,1,1,1,61,"Male",9,38,"SPATIAL","CONGRUENT",840,NA
374,1,1,1,61,"Male",9,62,"SPATIAL","CONGRUENT",544,NA
374,1,1,1,61,"Male",9,88,"NOCUE","INCONGRUENT",679,NA
374,1,1,1,61,"Male",9,40,"NOCUE","CONGRUENT",511,NA
374,1,1,1,61,"Male",9,2,"DOUBLE","INCONGRUENT",874,NA
374,1,1,1,61,"Male",9,72,"DOUBLE","CONGRUENT",710,NA
374,1,1,1,61,"Male",9,73,"NOCUE","CONGRUENT",521,NA
374,1,1,1,61,"Male",9,23,"NOCUE","INCONGRUENT",838,NA
374,1,1,1,61,"Male",9,90,"SPATIAL","INCONGRUENT",787,NA
374,1,1,1,61,"Male",9,37,"DOUBLE","INCONGRUENT",771,NA
374,1,1,1,61,"Male",9,82,"DOUBLE","INCONGRUENT",729,NA
374,1,1,1,61,"Male",9,51,"CENTRAL","INCONGRUENT",776,NA
374,1,1,1,61,"Male",9,1,"DOUBLE","INCONGRUENT",1055,NA
374,1,1,1,61,"Male",9,41,"SPATIAL","CONGRUENT",781,NA
374,1,1,1,61,"Male",9,89,"DOUBLE","CONGRUENT",665,NA
374,1,1,1,61,"Male",9,67,"DOUBLE","INCONGRUENT",759,NA
374,1,1,1,61,"Male",9,36,"CENTRAL","CONGRUENT",540,NA
374,1,1,1,61,"Male",9,71,"SPATIAL","INCONGRUENT",562,NA
374,1,1,1,61,"Male",9,8,"SPATIAL","INCONGRUENT",859,NA
374,1,1,1,61,"Male",9,56,"DOUBLE","INCONGRUENT",839,NA
374,1,1,1,61,"Male",9,96,"DOUBLE","CONGRUENT",631,NA
374,1,1,1,61,"Male",9,31,"DOUBLE","INCONGRUENT",758,NA
374,1,1,1,61,"Male",9,20,"DOUBLE","INCONGRUENT",897,NA
374,1,1,1,61,"Male",9,95,"NOCUE","INCONGRUENT",584,NA
374,1,1,1,61,"Male",9,58,"SPATIAL","INCONGRUENT",824,NA
374,1,1,1,61,"Male",9,29,"CENTRAL","INCONGRUENT",711,NA
374,1,1,1,61,"Male",9,61,"NOCUE","CONGRUENT",748,NA
374,1,1,1,61,"Male",9,60,"NOCUE","CONGRUENT",740,NA
374,1,1,1,61,"Male",9,16,"CENTRAL","CONGRUENT",721,NA
374,1,1,1,61,"Male",9,19,"DOUBLE","CONGRUENT",559,NA
374,1,1,1,61,"Male",9,17,"DOUBLE","INCONGRUENT",716,NA
374,1,1,1,61,"Male",9,55,"SPATIAL","CONGRUENT",712,NA
374,1,1,1,61,"Male",9,21,"CENTRAL","CONGRUENT",517,NA
374,1,1,1,61,"Male",9,28,"NOCUE","CONGRUENT",773,NA
374,1,1,1,61,"Male",9,50,"SPATIAL","CONGRUENT",570,NA
374,1,1,1,61,"Male",9,57,"CENTRAL","INCONGRUENT",758,NA
374,1,1,1,61,"Male",9,15,"NOCUE","CONGRUENT",835,NA
374,1,1,1,61,"Male",9,66,"CENTRAL","CONGRUENT",703,NA
374,1,1,1,61,"Male",9,77,"CENTRAL","CONGRUENT",633,NA
375,1,1,1,60,"Male",14,44,"SPATIAL","INCONGRUENT",617,NA
375,1,1,1,60,"Male",14,8,"DOUBLE","CONGRUENT",554,NA
375,1,1,1,60,"Male",14,92,"SPATIAL","INCONGRUENT",552,NA
375,1,1,1,60,"Male",14,86,"NOCUE","CONGRUENT",553,NA
375,1,1,1,60,"Male",14,88,"DOUBLE","INCONGRUENT",495,NA
375,1,1,1,60,"Male",14,91,"DOUBLE","CONGRUENT",663,NA
375,1,1,1,60,"Male",14,85,"NOCUE","CONGRUENT",539,NA
375,1,1,1,60,"Male",14,16,"CENTRAL","CONGRUENT",560,NA
375,1,1,1,60,"Male",14,6,"NOCUE","CONGRUENT",621,NA
375,1,1,1,60,"Male",14,62,"CENTRAL","INCONGRUENT",592,NA
375,1,1,1,60,"Male",14,5,"CENTRAL","INCONGRUENT",737,NA
375,1,1,1,60,"Male",14,45,"NOCUE","INCONGRUENT",761,NA
375,1,1,1,60,"Male",14,61,"NOCUE","INCONGRUENT",681,NA
375,1,1,1,60,"Male",14,9,"DOUBLE","INCONGRUENT",624,NA
375,1,1,1,60,"Male",14,84,"NOCUE","CONGRUENT",517,NA
375,1,1,1,60,"Male",14,43,"SPATIAL","CONGRUENT",460,NA
375,1,1,1,60,"Male",14,15,"SPATIAL","INCONGRUENT",659,NA
375,1,1,1,60,"Male",14,89,"NOCUE","INCONGRUENT",601,NA
375,1,1,1,60,"Male",14,59,"DOUBLE","CONGRUENT",655,NA
375,1,1,1,60,"Male",14,2,"CENTRAL","CONGRUENT",651,NA
375,1,1,1,60,"Male",14,3,"SPATIAL","CONGRUENT",681,NA
375,1,1,1,60,"Male",14,53,"CENTRAL","CONGRUENT",610,NA
375,1,1,1,60,"Male",14,54,"NOCUE","INCONGRUENT",467,NA
375,1,1,1,60,"Male",14,83,"DOUBLE","INCONGRUENT",566,NA
375,1,1,1,60,"Male",14,55,"SPATIAL","CONGRUENT",552,NA
375,1,1,1,60,"Male",14,79,"NOCUE","CONGRUENT",525,NA
375,1,1,1,60,"Male",14,52,"CENTRAL","INCONGRUENT",516,NA
375,1,1,1,60,"Male",14,1,"DOUBLE","INCONGRUENT",703,NA
375,1,1,1,60,"Male",14,87,"DOUBLE","INCONGRUENT",796,NA
375,1,1,1,60,"Male",14,63,"CENTRAL","INCONGRUENT",496,NA
375,1,1,1,60,"Male",14,10,"SPATIAL","CONGRUENT",551,NA
375,1,1,1,60,"Male",14,95,"NOCUE","CONGRUENT",568,NA
375,1,1,1,60,"Male",14,96,"DOUBLE","INCONGRUENT",664,NA
375,1,1,1,60,"Male",14,42,"NOCUE","CONGRUENT",459,NA
375,1,1,1,60,"Male",14,94,"CENTRAL","INCONGRUENT",590,NA
375,1,1,1,60,"Male",14,28,"DOUBLE","CONGRUENT",545,NA
375,1,1,1,60,"Male",14,56,"NOCUE","INCONGRUENT",549,NA
375,1,1,1,60,"Male",14,57,"CENTRAL","CONGRUENT",765,NA
375,1,1,1,60,"Male",14,51,"DOUBLE","CONGRUENT",490,NA
375,1,1,1,60,"Male",14,4,"CENTRAL","INCONGRUENT",651,NA
375,1,1,1,60,"Male",14,12,"NOCUE","INCONGRUENT",692,NA
375,1,1,1,60,"Male",14,82,"NOCUE","INCONGRUENT",760,NA
375,1,1,1,60,"Male",14,17,"SPATIAL","CONGRUENT",510,NA
375,1,1,1,60,"Male",14,48,"SPATIAL","INCONGRUENT",625,NA
375,1,1,1,60,"Male",14,68,"NOCUE","CONGRUENT",552,NA
375,1,1,1,60,"Male",14,26,"SPATIAL","CONGRUENT",482,NA
375,1,1,1,60,"Male",14,14,"CENTRAL","INCONGRUENT",643,NA
375,1,1,1,60,"Male",14,27,"DOUBLE","CONGRUENT",423,NA
375,1,1,1,60,"Male",14,58,"NOCUE","CONGRUENT",494,NA
375,1,1,1,60,"Male",14,46,"NOCUE","CONGRUENT",646,NA
375,1,1,1,60,"Male",14,70,"SPATIAL","INCONGRUENT",525,NA
375,1,1,1,60,"Male",14,29,"SPATIAL","CONGRUENT",482,NA
375,1,1,1,60,"Male",14,23,"DOUBLE","INCONGRUENT",632,NA
375,1,1,1,60,"Male",14,47,"NOCUE","INCONGRUENT",534,NA
375,1,1,1,60,"Male",14,13,"DOUBLE","CONGRUENT",640,NA
375,1,1,1,60,"Male",14,80,"SPATIAL","INCONGRUENT",727,NA
375,1,1,1,60,"Male",14,41,"CENTRAL","CONGRUENT",496,NA
375,1,1,1,60,"Male",14,38,"SPATIAL","CONGRUENT",623,NA
375,1,1,1,60,"Male",14,37,"CENTRAL","INCONGRUENT",567,NA
375,1,1,1,60,"Male",14,69,"SPATIAL","CONGRUENT",557,NA
375,1,1,1,60,"Male",14,93,"SPATIAL","INCONGRUENT",581,NA
375,1,1,1,60,"Male",14,71,"CENTRAL","CONGRUENT",578,NA
375,1,1,1,60,"Male",14,64,"DOUBLE","INCONGRUENT",594,NA
375,1,1,1,60,"Male",14,11,"NOCUE","INCONGRUENT",653,NA
375,1,1,1,60,"Male",14,50,"SPATIAL","INCONGRUENT",535,NA
375,1,1,1,60,"Male",14,65,"DOUBLE","CONGRUENT",491,NA
375,1,1,1,60,"Male",14,24,"DOUBLE","INCONGRUENT",582,NA
375,1,1,1,60,"Male",14,49,"NOCUE","INCONGRUENT",541,NA
375,1,1,1,60,"Male",14,78,"SPATIAL","INCONGRUENT",525,NA
375,1,1,1,60,"Male",14,67,"NOCUE","CONGRUENT",890,NA
375,1,1,1,60,"Male",14,77,"CENTRAL","CONGRUENT",564,NA
375,1,1,1,60,"Male",14,35,"SPATIAL","INCONGRUENT",580,NA
375,1,1,1,60,"Male",14,60,"SPATIAL","CONGRUENT",564,NA
375,1,1,1,60,"Male",14,20,"CENTRAL","CONGRUENT",565,NA
375,1,1,1,60,"Male",14,76,"CENTRAL","CONGRUENT",860,NA
375,1,1,1,60,"Male",14,18,"SPATIAL","CONGRUENT",669,NA
375,1,1,1,60,"Male",14,25,"DOUBLE","INCONGRUENT",595,NA
375,1,1,1,60,"Male",14,81,"DOUBLE","CONGRUENT",607,NA
375,1,1,1,60,"Male",14,40,"CENTRAL","CONGRUENT",522,NA
375,1,1,1,60,"Male",14,66,"CENTRAL","INCONGRUENT",577,NA
375,1,1,1,60,"Male",14,34,"DOUBLE","INCONGRUENT",623,NA
375,1,1,1,60,"Male",14,72,"CENTRAL","CONGRUENT",593,NA
375,1,1,1,60,"Male",14,19,"NOCUE","INCONGRUENT",493,NA
375,1,1,1,60,"Male",14,75,"DOUBLE","INCONGRUENT",572,NA
375,1,1,1,60,"Male",14,74,"CENTRAL","INCONGRUENT",717,NA
375,1,1,1,60,"Male",14,22,"SPATIAL","INCONGRUENT",638,NA
375,1,1,1,60,"Male",14,39,"SPATIAL","CONGRUENT",606,NA
375,1,1,1,60,"Male",14,36,"CENTRAL","CONGRUENT",609,NA
375,1,1,1,60,"Male",14,33,"CENTRAL","INCONGRUENT",637,NA
375,1,1,1,60,"Male",14,21,"DOUBLE","CONGRUENT",1007,NA
375,1,1,1,60,"Male",14,32,"NOCUE","CONGRUENT",582,NA
375,1,1,1,60,"Male",14,73,"SPATIAL","INCONGRUENT",505,NA
375,1,1,1,60,"Male",14,31,"DOUBLE","CONGRUENT",512,NA
375,1,1,1,60,"Male",14,30,"CENTRAL","INCONGRUENT",695,NA
375,1,1,1,60,"Male",14,7,"NOCUE","INCONGRUENT",619,NA
375,1,1,1,60,"Male",14,90,"DOUBLE","CONGRUENT",747,NA
376,1,1,1,60,"Female",14,26,"SPATIAL","CONGRUENT",561,NA
376,1,1,1,60,"Female",14,25,"NOCUE","CONGRUENT",509,NA
376,1,1,1,60,"Female",14,28,"NOCUE","CONGRUENT",501,NA
376,1,1,1,60,"Female",14,27,"SPATIAL","INCONGRUENT",681,NA
376,1,1,1,60,"Female",14,33,"SPATIAL","CONGRUENT",522,NA
376,1,1,1,60,"Female",14,14,"NOCUE","INCONGRUENT",797,NA
376,1,1,1,60,"Female",14,34,"DOUBLE","INCONGRUENT",656,NA
376,1,1,1,60,"Female",14,64,"NOCUE","INCONGRUENT",684,NA
376,1,1,1,60,"Female",14,63,"CENTRAL","CONGRUENT",499,NA
376,1,1,1,60,"Female",14,62,"CENTRAL","INCONGRUENT",513,NA
376,1,1,1,60,"Female",14,96,"DOUBLE","CONGRUENT",463,NA
376,1,1,1,60,"Female",14,60,"SPATIAL","INCONGRUENT",550,NA
376,1,1,1,60,"Female",14,91,"SPATIAL","INCONGRUENT",541,NA
376,1,1,1,60,"Female",14,71,"NOCUE","CONGRUENT",394,NA
376,1,1,1,60,"Female",14,24,"DOUBLE","INCONGRUENT",670,NA
376,1,1,1,60,"Female",14,93,"SPATIAL","INCONGRUENT",647,NA
376,1,1,1,60,"Female",14,94,"DOUBLE","CONGRUENT",602,NA
376,1,1,1,60,"Female",14,35,"SPATIAL","INCONGRUENT",634,NA
376,1,1,1,60,"Female",14,92,"CENTRAL","INCONGRUENT",448,NA
376,1,1,1,60,"Female",14,17,"CENTRAL","INCONGRUENT",496,NA
376,1,1,1,60,"Female",14,1,"CENTRAL","INCONGRUENT",740,NA
376,1,1,1,60,"Female",14,32,"DOUBLE","CONGRUENT",577,NA
376,1,1,1,60,"Female",14,82,"CENTRAL","CONGRUENT",626,NA
376,1,1,1,60,"Female",14,95,"NOCUE","CONGRUENT",544,NA
376,1,1,1,60,"Female",14,31,"NOCUE","INCONGRUENT",652,NA
376,1,1,1,60,"Female",14,70,"CENTRAL","CONGRUENT",537,NA
376,1,1,1,60,"Female",14,23,"DOUBLE","INCONGRUENT",539,NA
376,1,1,1,60,"Female",14,19,"SPATIAL","INCONGRUENT",652,NA
376,1,1,1,60,"Female",14,61,"CENTRAL","INCONGRUENT",755,NA
376,1,1,1,60,"Female",14,65,"CENTRAL","INCONGRUENT",516,NA
376,1,1,1,60,"Female",14,69,"NOCUE","CONGRUENT",443,NA
376,1,1,1,60,"Female",14,88,"DOUBLE","CONGRUENT",459,NA
376,1,1,1,60,"Female",14,68,"SPATIAL","CONGRUENT",486,NA
376,1,1,1,60,"Female",14,46,"CENTRAL","INCONGRUENT",591,NA
376,1,1,1,60,"Female",14,72,"SPATIAL","CONGRUENT",634,NA
376,1,1,1,60,"Female",14,66,"SPATIAL","CONGRUENT",589,NA
376,1,1,1,60,"Female",14,47,"DOUBLE","INCONGRUENT",582,NA
376,1,1,1,60,"Female",14,48,"DOUBLE","INCONGRUENT",578,NA
376,1,1,1,60,"Female",14,22,"DOUBLE","CONGRUENT",557,NA
376,1,1,1,60,"Female",14,59,"CENTRAL","CONGRUENT",482,NA
376,1,1,1,60,"Female",14,30,"SPATIAL","CONGRUENT",502,NA
376,1,1,1,60,"Female",14,90,"NOCUE","INCONGRUENT",540,NA
376,1,1,1,60,"Female",14,45,"NOCUE","INCONGRUENT",594,NA
376,1,1,1,60,"Female",14,87,"SPATIAL","INCONGRUENT",549,NA
376,1,1,1,60,"Female",14,81,"NOCUE","INCONGRUENT",646,NA
376,1,1,1,60,"Female",14,2,"SPATIAL","CONGRUENT",519,NA
376,1,1,1,60,"Female",14,3,"SPATIAL","INCONGRUENT",758,NA
376,1,1,1,60,"Female",14,49,"SPATIAL","INCONGRUENT",602,NA
376,1,1,1,60,"Female",14,50,"DOUBLE","INCONGRUENT",511,NA
376,1,1,1,60,"Female",14,21,"NOCUE","CONGRUENT",506,NA
376,1,1,1,60,"Female",14,15,"DOUBLE","CONGRUENT",459,NA
376,1,1,1,60,"Female",14,58,"CENTRAL","CONGRUENT",508,NA
376,1,1,1,60,"Female",14,57,"NOCUE","CONGRUENT",598,NA
376,1,1,1,60,"Female",14,67,"NOCUE","CONGRUENT",431,NA
376,1,1,1,60,"Female",14,11,"SPATIAL","INCONGRUENT",472,NA
376,1,1,1,60,"Female",14,86,"DOUBLE","CONGRUENT",549,NA
376,1,1,1,60,"Female",14,42,"DOUBLE","INCONGRUENT",580,NA
